Unnamed: 0,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Precision,Recall,F1_Score,Accuracy,AUROC,Features,Classifier,Scenario,Vectorizer,N-Grama,scenario,classifier,features_used,accuracy_mean,accuracy_variance,accuracy_min,accuracy_max,precision_mean,precision_variance,precision_min,precision_max,recall_mean,recall_variance,recall_min,recall_max,f1_score_mean,f1_score_variance,f1_score_min,f1_score_max
50.0,0.7714285714285715,0.6989247311827957,0.6585365853658537,0.8024691358024691,0.7105263157894737,0.7471264367816093,0.6989247311827957,0.8024691358024691,0.7471264367816093,0.7300613496932515,0.8048780487804877,"qtd_friends, qtd_reviews, qtd_photos, rating, word_count, punctuation_count",XGBoost,User,,,,,,,,,,,,,,,,,,,,,
51.0,0.7941176470588235,0.7052631578947368,0.6585365853658537,0.8271604938271605,0.72,0.7613636363636362,0.7052631578947368,0.8271604938271605,0.7613636363636362,0.7423312883435583,0.8102981029810298,"qtd_friends, qtd_reviews, qtd_photos, word_count, punctuation_count",XGBoost,User,,,,,,,,,,,,,,,,,,,,,
52.0,0.7671232876712328,0.7111111111111111,0.6829268292682927,0.7901234567901234,0.7225806451612903,0.7485380116959064,0.7111111111111111,0.7901234567901234,0.7485380116959064,0.7361963190184049,0.821213489912677,"qtd_friends, qtd_reviews, qtd_photos, punctuation_count",XGBoost,User,,,,,,,,,,,,,,,,,,,,,
53.0,0.8088235294117647,0.7157894736842105,0.6707317073170732,0.8395061728395061,0.7333333333333335,0.7727272727272727,0.7157894736842105,0.8395061728395061,0.7727272727272727,0.754601226993865,0.8345377898223426,"qtd_reviews, qtd_photos, punctuation_count",XGBoost,User,,,,,,,,,,,,,,,,,,,,,
54.0,0.8235294117647058,0.7263157894736842,0.6829268292682927,0.8518518518518519,0.7466666666666667,0.7840909090909091,0.7263157894736842,0.8518518518518519,0.7840909090909091,0.7668711656441718,0.8616380608250527,"qtd_reviews, qtd_photos",XGBoost,User,,,,,,,,,,,,,,,,,,,,,
55.0,0.6911764705882353,0.631578947368421,0.573170731707317,0.7407407407407407,0.6266666666666667,0.6818181818181818,0.631578947368421,0.7407407407407407,0.6818181818181818,0.656441717791411,0.6996386630532971,,Random Forest,Review,TF-IDF,1-1,,,,,,,,,,,,,,,,,,,
56.0,0.6944444444444444,0.6483516483516484,0.6097560975609756,0.7283950617283951,0.6493506493506495,0.686046511627907,0.6483516483516484,0.7283950617283951,0.686046511627907,0.6687116564417178,0.6903041252634748,,SVC,Review,TF-IDF,1-1,,,,,,,,,,,,,,,,,,,
57.0,0.7258064516129032,0.6336633663366337,0.5487804878048781,0.7901234567901234,0.6250000000000001,0.7032967032967031,0.6336633663366337,0.7901234567901234,0.7032967032967031,0.6687116564417178,0.6785606744956337,,Logistic Regression,Review,TF-IDF,1-1,,,,,,,,,,,,,,,,,,,
58.0,0.0,0.4969325153374233,0.0,1.0,0.0,0.6639344262295083,0.4969325153374233,1.0,0.6639344262295083,0.4969325153374233,0.5004516711833784,,KNN,Review,TF-IDF,1-1,,,,,,,,,,,,,,,,,,,
59.0,0.6410256410256411,0.6235294117647059,0.6097560975609756,0.654320987654321,0.625,0.6385542168674699,0.6235294117647059,0.654320987654321,0.6385542168674699,0.6319018404907976,0.6900030111412225,,XGBoost,Review,TF-IDF,1-1,,,,,,,,,,,,,,,,,,,
