,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Precision,Recall,F1_Score,Accuracy,AUROC,Features,Classifier,Dataset,Technique,N-Grama,Scenario
134,0.8571428571428571,0.7947598253275109,0.7751196172248804,0.8708133971291866,0.814070351758794,0.8310502283105022,0.7947598253275109,0.8708133971291866,0.8310502283105022,0.8229665071770335,0.8886014514319727,,XGBoost,UserReview,TF-IDF,1-1,userReview
135,0.8342541436464088,0.7552742616033755,0.722488038277512,0.8564593301435407,0.7743589743589744,0.8026905829596414,0.7552742616033755,0.8564593301435407,0.8026905829596414,0.7894736842105263,0.8339209267187107,,Random Forest,UserReview,TF-IDF,1-2,userReview
136,0.9,0.7238805970149254,0.645933014354067,0.9282296650717703,0.7520891364902508,0.8134171907756813,0.7238805970149254,0.9282296650717703,0.8134171907756813,0.7870813397129187,0.8773150797829721,,SVC,UserReview,TF-IDF,1-2,userReview
137,0.746031746031746,0.7030567685589519,0.6746411483253588,0.7703349282296651,0.7085427135678392,0.7351598173515982,0.7030567685589519,0.7703349282296651,0.7351598173515982,0.722488038277512,0.8166021840159337,,Logistic Regression,UserReview,TF-IDF,1-2,userReview
138,0.8493975903614458,0.7301587301587301,0.6746411483253588,0.8803827751196173,0.752,0.7982646420824295,0.7301587301587301,0.8803827751196173,0.7982646420824295,0.777511961722488,0.8685355188754837,,KNN,UserReview,TF-IDF,1-2,userReview
139,0.8617021276595744,0.7956521739130434,0.7751196172248804,0.8755980861244019,0.8161209068010076,0.8337129840546696,0.7956521739130434,0.8755980861244019,0.8337129840546696,0.8253588516746412,0.8892653556466198,,XGBoost,UserReview,TF-IDF,1-2,userReview
140,0.8114285714285714,0.7242798353909465,0.6794258373205742,0.8421052631578947,0.7395833333333333,0.7787610619469028,0.7242798353909465,0.8421052631578947,0.7787610619469028,0.7607655502392344,0.8151026762207825,,Random Forest,UserReview,TF-IDF,1-3,userReview
141,0.9,0.7238805970149254,0.645933014354067,0.9282296650717703,0.7520891364902508,0.8134171907756813,0.7238805970149254,0.9282296650717703,0.8134171907756813,0.7870813397129187,0.8755522996268401,,SVC,UserReview,TF-IDF,1-3,userReview
142,0.7525773195876289,0.71875,0.6985645933014354,0.7703349282296651,0.7245657568238214,0.7436489607390299,0.71875,0.7703349282296651,0.7436489607390299,0.7344497607655502,0.8159153865525057,,Logistic Regression,UserReview,TF-IDF,1-3,userReview
143,0.869281045751634,0.7132075471698113,0.6363636363636364,0.9043062200956937,0.7348066298342542,0.7974683544303797,0.7132075471698113,0.9043062200956937,0.7974683544303797,0.7703349282296651,0.8567454957533024,,KNN,UserReview,TF-IDF,1-3,userReview
144,0.8617021276595744,0.7956521739130434,0.7751196172248804,0.8755980861244019,0.8161209068010076,0.8337129840546696,0.7956521739130434,0.8755980861244019,0.8337129840546696,0.8253588516746412,0.8892653556466198,,XGBoost,UserReview,TF-IDF,1-3,userReview
145,0.8954248366013072,0.7283018867924528,0.6555023923444976,0.9234449760765551,0.7569060773480664,0.8143459915611814,0.7283018867924528,0.9234449760765551,0.8143459915611814,0.7894736842105263,0.8516860877727157,,Random Forest,UserReview,TF-IDF,2-2,userReview
146,0.8918918918918919,0.7148148148148148,0.631578947368421,0.9234449760765551,0.7394957983193278,0.8058455114822548,0.7148148148148148,0.9234449760765551,0.8058455114822548,0.777511961722488,0.8791465396854468,,SVC,UserReview,TF-IDF,2-2,userReview
147,0.8880597014925373,0.6830985915492958,0.569377990430622,0.9282296650717703,0.6938775510204083,0.7870182555780932,0.6830985915492958,0.9282296650717703,0.7870182555780932,0.7488038277511961,0.8227604679380051,,Logistic Regression,UserReview,TF-IDF,2-2,userReview
148,0.8452380952380952,0.732,0.6794258373205742,0.8755980861244019,0.7533156498673741,0.7973856209150327,0.732,0.8755980861244019,0.7973856209150327,0.777511961722488,0.8642430347290584,,KNN,UserReview,TF-IDF,2-2,userReview
149,0.8888888888888888,0.7941176470588235,0.7655502392344498,0.9043062200956937,0.8226221079691516,0.8456375838926175,0.7941176470588235,0.9043062200956937,0.8456375838926175,0.8349282296650717,0.8911311554222661,,XGBoost,UserReview,TF-IDF,2-2,userReview
150,0.8860759493670886,0.7346153846153847,0.6698564593301436,0.9138755980861244,0.7629427792915532,0.8144989339019191,0.7346153846153847,0.9138755980861244,0.8144989339019191,0.7918660287081339,0.865776882397381,,Random Forest,UserReview,TF-IDF,3-3,userReview
151,0.8926174496644296,0.7174721189591078,0.6363636363636364,0.9234449760765551,0.7430167597765363,0.8075313807531381,0.7174721189591078,0.9234449760765551,0.8075313807531381,0.7799043062200957,0.8787916943293422,,SVC,UserReview,TF-IDF,3-3,userReview
152,0.9357798165137615,0.6537216828478964,0.4880382775119617,0.9665071770334929,0.6415094339622641,0.77992277992278,0.6537216828478964,0.9665071770334929,0.77992277992278,0.7272727272727273,0.8332455758796731,,Logistic Regression,UserReview,TF-IDF,3-3,userReview
153,0.8502994011976048,0.7330677290836654,0.6794258373205742,0.8803827751196173,0.7553191489361702,0.8,0.7330677290836654,0.8803827751196173,0.8,0.7799043062200957,0.8643689475973535,,KNN,UserReview,TF-IDF,3-3,userReview
154,0.8944444444444445,0.7983193277310925,0.7703349282296651,0.9090909090909091,0.8277634961439588,0.8501118568232663,0.7983193277310925,0.9090909090909091,0.8501118568232663,0.8397129186602871,0.8948742015979487,,XGBoost,UserReview,TF-IDF,3-3,userReview
155,0.824468085106383,0.7652173913043478,0.7416267942583732,0.8421052631578947,0.7808564231738035,0.8018223234624146,0.7652173913043478,0.8421052631578947,0.8018223234624146,0.7918660287081339,0.8425402348847325,,Random Forest,UserReview,Word2Vec,1-1,userReview
156,0.8874172185430463,0.7191011235955056,0.6411483253588517,0.9186602870813397,0.7444444444444444,0.8067226890756304,0.7191011235955056,0.9186602870813397,0.8067226890756304,0.7799043062200957,0.8793296856756943,,SVC,UserReview,Word2Vec,1-1,userReview
157,0.9333333333333333,0.7067137809187279,0.6028708133971292,0.9569377990430622,0.7325581395348838,0.8130081300813009,0.7067137809187279,0.9569377990430622,0.8130081300813009,0.7799043062200957,0.8471188846409193,,Logistic Regression,UserReview,Word2Vec,1-1,userReview
158,0.8693181818181818,0.768595041322314,0.7320574162679426,0.8899521531100478,0.7948051948051948,0.8248337028824835,0.768595041322314,0.8899521531100478,0.8248337028824835,0.8110047846889952,0.867757148416932,,KNN,UserReview,Word2Vec,1-1,userReview
159,0.8541666666666666,0.8008849557522124,0.784688995215311,0.8660287081339713,0.8179551122194514,0.832183908045977,0.8008849557522124,0.8660287081339713,0.832183908045977,0.8253588516746412,0.8679746342803507,,XGBoost,UserReview,Word2Vec,1-1,userReview
160,0.7969543147208121,0.7647058823529411,0.7511961722488039,0.8086124401913876,0.7733990147783252,0.7860465116279071,0.7647058823529411,0.8086124401913876,0.7860465116279071,0.7799043062200957,0.854948375723999,,Random Forest,UserReview,Bag-of-Words,1-1,userReview
161,0.8874172185430463,0.7191011235955056,0.6411483253588517,0.9186602870813397,0.7444444444444444,0.8067226890756304,0.7191011235955056,0.9186602870813397,0.8067226890756304,0.7799043062200957,0.8793983654220371,,SVC,UserReview,Bag-of-Words,1-1,userReview
162,0.7065217391304348,0.6623931623931624,0.6220095693779905,0.7416267942583732,0.6615776081424937,0.6997742663656884,0.6623931623931624,0.7416267942583732,0.6997742663656884,0.6818181818181818,0.7422449119754584,,Logistic Regression,UserReview,Bag-of-Words,1-1,userReview
163,0.8742857142857143,0.7695473251028807,0.7320574162679426,0.8947368421052632,0.796875,0.8274336283185841,0.7695473251028807,0.8947368421052632,0.8274336283185841,0.8133971291866029,0.8798791236464366,,KNN,UserReview,Bag-of-Words,1-1,userReview
164,0.8571428571428571,0.7947598253275109,0.7751196172248804,0.8708133971291866,0.814070351758794,0.8310502283105022,0.7947598253275109,0.8708133971291866,0.8310502283105022,0.8229665071770335,0.8886014514319727,,XGBoost,UserReview,Bag-of-Words,1-1,userReview
165,0.8105263157894737,0.7587719298245614,0.7368421052631579,0.8277511961722488,0.7719298245614034,0.7917620137299772,0.7587719298245614,0.8277511961722488,0.7917620137299772,0.7822966507177034,0.8346306174309197,,Random Forest,UserReview,Bag-of-Words,1-2,userReview
166,0.8874172185430463,0.7191011235955056,0.6411483253588517,0.9186602870813397,0.7444444444444444,0.8067226890756304,0.7191011235955056,0.9186602870813397,0.8067226890756304,0.7799043062200957,0.8796730844074082,,SVC,UserReview,Bag-of-Words,1-2,userReview
167,0.6919431279620853,0.6956521739130435,0.6985645933014354,0.6889952153110048,0.6952380952380952,0.6923076923076923,0.6956521739130435,0.6889952153110048,0.6923076923076923,0.69377990430622,0.7696023442686751,,Logistic Regression,UserReview,Bag-of-Words,1-2,userReview
168,0.864406779661017,0.7676348547717843,0.7320574162679426,0.8851674641148325,0.7927461139896373,0.8222222222222222,0.7676348547717843,0.8851674641148325,0.8222222222222222,0.8086124401913876,0.8850415512465373,,KNN,UserReview,Bag-of-Words,1-2,userReview
169,0.8617021276595744,0.7956521739130434,0.7751196172248804,0.8755980861244019,0.8161209068010076,0.8337129840546696,0.7956521739130434,0.8755980861244019,0.8337129840546696,0.8253588516746412,0.8892653556466198,,XGBoost,UserReview,Bag-of-Words,1-2,userReview
170,0.8287292817679558,0.7510548523206751,0.7177033492822966,0.8516746411483254,0.7692307692307694,0.7982062780269059,0.7510548523206751,0.8516746411483254,0.7982062780269059,0.784688995215311,0.8319750005723312,,Random Forest,UserReview,Bag-of-Words,1-3,userReview
171,0.8874172185430463,0.7191011235955056,0.6411483253588517,0.9186602870813397,0.7444444444444444,0.8067226890756304,0.7191011235955056,0.9186602870813397,0.8067226890756304,0.7799043062200957,0.8795815114122846,,SVC,UserReview,Bag-of-Words,1-3,userReview
172,0.714975845410628,0.7109004739336493,0.7081339712918661,0.7177033492822966,0.7115384615384615,0.7142857142857143,0.7109004739336493,0.7177033492822966,0.7142857142857143,0.7129186602870813,0.7853528994299581,,Logistic Regression,UserReview,Bag-of-Words,1-3,userReview
173,0.8636363636363636,0.7644628099173554,0.7272727272727273,0.8851674641148325,0.7896103896103897,0.82039911308204,0.7644628099173554,0.8851674641148325,0.82039911308204,0.80622009569378,0.8879261005929351,,KNN,UserReview,Bag-of-Words,1-3,userReview
174,0.8617021276595744,0.7956521739130434,0.7751196172248804,0.8755980861244019,0.8161209068010076,0.8337129840546696,0.7956521739130434,0.8755980861244019,0.8337129840546696,0.8253588516746412,0.8892653556466198,,XGBoost,UserReview,Bag-of-Words,1-3,userReview
175,0.8860759493670886,0.7346153846153847,0.6698564593301436,0.9138755980861244,0.7629427792915532,0.8144989339019191,0.7346153846153847,0.9138755980861244,0.8144989339019191,0.7918660287081339,0.8571346809825783,,Random Forest,UserReview,Bag-of-Words,2-2,userReview
176,0.8874172185430463,0.7191011235955056,0.6411483253588517,0.9186602870813397,0.7444444444444444,0.8067226890756304,0.7191011235955056,0.9186602870813397,0.8067226890756304,0.7799043062200957,0.8794441519195989,,SVC,UserReview,Bag-of-Words,2-2,userReview
177,0.8432835820895522,0.6619718309859155,0.5406698564593302,0.8995215311004785,0.6588921282798833,0.7626774847870184,0.6619718309859155,0.8995215311004785,0.7626774847870184,0.7200956937799043,0.7742725670199858,,Logistic Regression,UserReview,Bag-of-Words,2-2,userReview
178,0.8693181818181818,0.768595041322314,0.7320574162679426,0.8899521531100478,0.7948051948051948,0.8248337028824835,0.768595041322314,0.8899521531100478,0.8248337028824835,0.8110047846889952,0.8770060209244294,,KNN,UserReview,Bag-of-Words,2-2,userReview
179,0.8888888888888888,0.7941176470588235,0.7655502392344498,0.9043062200956937,0.8226221079691516,0.8456375838926175,0.7941176470588235,0.9043062200956937,0.8456375838926175,0.8349282296650717,0.8911311554222661,,XGBoost,UserReview,Bag-of-Words,2-2,userReview
180,0.8961038961038961,0.7310606060606061,0.6602870813397129,0.9234449760765551,0.7603305785123966,0.8160676532769556,0.7310606060606061,0.9234449760765551,0.8160676532769556,0.7918660287081339,0.8627206336851262,,Random Forest,UserReview,Bag-of-Words,3-3,userReview
181,0.8874172185430463,0.7191011235955056,0.6411483253588517,0.9186602870813397,0.7444444444444444,0.8067226890756304,0.7191011235955056,0.9186602870813397,0.8067226890756304,0.7799043062200957,0.8792610059293514,,SVC,UserReview,Bag-of-Words,3-3,userReview
182,0.9519230769230769,0.6496815286624203,0.47368421052631576,0.9760765550239234,0.6325878594249201,0.7801147227533459,0.6496815286624203,0.9760765550239234,0.7801147227533459,0.7248803827751196,0.8270415054600398,,Logistic Regression,UserReview,Bag-of-Words,3-3,userReview
183,0.8693181818181818,0.768595041322314,0.7320574162679426,0.8899521531100478,0.7948051948051948,0.8248337028824835,0.768595041322314,0.8899521531100478,0.8248337028824835,0.8110047846889952,0.8763764565829536,,KNN,UserReview,Bag-of-Words,3-3,userReview
184,0.8944444444444445,0.7983193277310925,0.7703349282296651,0.9090909090909091,0.8277634961439588,0.8501118568232663,0.7983193277310925,0.9090909090909091,0.8501118568232663,0.8397129186602871,0.8948742015979487,,XGBoost,UserReview,Bag-of-Words,3-3,userReview
185,0.7725118483412322,0.7777777777777778,0.7799043062200957,0.7703349282296651,0.7761904761904762,0.7740384615384616,0.7777777777777778,0.7703349282296651,0.7740384615384616,0.7751196172248804,0.8350999290309288,,Random Forest,UserReviewTagged,TF-IDF,1-1,userReviewTagged
186,0.8888888888888888,0.7245283018867924,0.6507177033492823,0.9186602870813397,0.7513812154696132,0.810126582278481,0.7245283018867924,0.9186602870813397,0.810126582278481,0.784688995215311,0.8777958380073716,,SVC,UserReviewTagged,TF-IDF,1-1,userReviewTagged
187,0.658008658008658,0.6951871657754011,0.7272727272727273,0.6220095693779905,0.6909090909090909,0.6565656565656566,0.6951871657754011,0.6220095693779905,0.6565656565656566,0.6746411483253588,0.745152354570637,,Logistic Regression,UserReviewTagged,TF-IDF,1-1,userReviewTagged
188,0.8421052631578947,0.7368421052631579,0.6889952153110048,0.8708133971291866,0.7578947368421053,0.7982456140350878,0.7368421052631579,0.8708133971291866,0.7982456140350878,0.7799043062200957,0.8665209129827613,,KNN,UserReviewTagged,TF-IDF,1-1,userReviewTagged
189,0.8429319371727748,0.788546255506608,0.7703349282296651,0.8564593301435407,0.805,0.8211009174311927,0.788546255506608,0.8564593301435407,0.8211009174311927,0.8133971291866029,0.8898834733637051,,XGBoost,UserReviewTagged,TF-IDF,1-1,userReviewTagged
190,0.7628865979381443,0.7276785714285714,0.7081339712918661,0.7799043062200957,0.7344913151364764,0.7528868360277136,0.7276785714285714,0.7799043062200957,0.7528868360277136,0.7440191387559809,0.8033240997229918,,Random Forest,UserReviewTagged,TF-IDF,1-2,userReviewTagged
191,0.8838709677419355,0.7262357414448669,0.6555023923444976,0.9138755980861244,0.7527472527472528,0.809322033898305,0.7262357414448669,0.9138755980861244,0.809322033898305,0.784688995215311,0.8751631143975641,,SVC,UserReviewTagged,TF-IDF,1-2,userReviewTagged
192,0.6866359447004609,0.7014925373134329,0.7129186602870813,0.6746411483253588,0.6995305164319249,0.6878048780487804,0.7014925373134329,0.6746411483253588,0.6878048780487804,0.69377990430622,0.7989972757033952,,Logistic Regression,UserReviewTagged,TF-IDF,1-2,userReviewTagged
193,0.879746835443038,0.7307692307692307,0.6650717703349283,0.9090909090909091,0.7574931880108992,0.8102345415778252,0.7307692307692307,0.9090909090909091,0.8102345415778252,0.7870813397129187,0.8588631212655389,,KNN,UserReviewTagged,TF-IDF,1-2,userReviewTagged
194,0.8534031413612565,0.7973568281938326,0.7799043062200957,0.8660287081339713,0.815,0.8302752293577981,0.7973568281938326,0.8660287081339713,0.8302752293577981,0.8229665071770335,0.8893340353929626,,XGBoost,UserReviewTagged,TF-IDF,1-2,userReviewTagged
195,0.7671957671957672,0.7205240174672489,0.69377990430622,0.7894736842105263,0.728643216080402,0.7534246575342465,0.7205240174672489,0.7894736842105263,0.7534246575342465,0.7416267942583732,0.8120922140060898,,Random Forest,UserReviewTagged,TF-IDF,1-3,userReviewTagged
196,0.879746835443038,0.7307692307692307,0.6650717703349283,0.9090909090909091,0.7574931880108992,0.8102345415778252,0.7307692307692307,0.9090909090909091,0.8102345415778252,0.7870813397129187,0.8720038460657952,,SVC,UserReviewTagged,TF-IDF,1-3,userReviewTagged
197,0.7446808510638298,0.7,0.6698564593301436,0.7703349282296651,0.7052896725440806,0.7334851936218679,0.7,0.7703349282296651,0.7334851936218679,0.7200956937799043,0.8050868798791235,,Logistic Regression,UserReviewTagged,TF-IDF,1-3,userReviewTagged
198,0.891156462585034,0.7121771217712177,0.6267942583732058,0.9234449760765551,0.7359550561797753,0.8041666666666667,0.7121771217712177,0.9234449760765551,0.8041666666666667,0.7751196172248804,0.8429065268652274,,KNN,UserReviewTagged,TF-IDF,1-3,userReviewTagged
199,0.8534031413612565,0.7973568281938326,0.7799043062200957,0.8660287081339713,0.815,0.8302752293577981,0.7973568281938326,0.8660287081339713,0.8302752293577981,0.8229665071770335,0.8880977999587922,,XGBoost,UserReviewTagged,TF-IDF,1-3,userReviewTagged
200,0.8397790055248618,0.759493670886076,0.7272727272727273,0.861244019138756,0.7794871794871795,0.8071748878923767,0.759493670886076,0.861244019138756,0.8071748878923767,0.7942583732057417,0.8475881962409286,,Random Forest,UserReviewTagged,TF-IDF,2-2,userReviewTagged
201,0.910958904109589,0.7205882352941176,0.6363636363636364,0.937799043062201,0.7492957746478873,0.8149688149688149,0.7205882352941176,0.937799043062201,0.8149688149688149,0.7870813397129187,0.8802912021244934,,SVC,UserReviewTagged,TF-IDF,2-2,userReviewTagged
202,0.7164948453608248,0.6875,0.6650717703349283,0.7368421052631579,0.6898263027295286,0.7113163972286374,0.6875,0.7368421052631579,0.7113163972286374,0.7009569377990431,0.794487305693551,,Logistic Regression,UserReviewTagged,TF-IDF,2-2,userReviewTagged
203,0.8461538461538461,0.7349397590361446,0.6842105263157895,0.8755980861244019,0.7566137566137566,0.7991266375545851,0.7349397590361446,0.8755980861244019,0.7991266375545851,0.7799043062200957,0.8552803278313226,,KNN,UserReviewTagged,TF-IDF,2-2,userReviewTagged
204,0.8670212765957447,0.8,0.7799043062200957,0.8803827751196173,0.8211586901763224,0.8382687927107063,0.8,0.8803827751196173,0.8382687927107063,0.8301435406698564,0.8945651427394061,,XGBoost,UserReviewTagged,TF-IDF,2-2,userReviewTagged
205,0.8993288590604027,0.7211895910780669,0.6411483253588517,0.9282296650717703,0.7486033519553074,0.811715481171548,0.7211895910780669,0.9282296650717703,0.811715481171548,0.784688995215311,0.8432957120945033,,Random Forest,UserReviewTagged,TF-IDF,3-3,userReviewTagged
206,0.8926174496644296,0.7174721189591078,0.6363636363636364,0.9234449760765551,0.7430167597765363,0.8075313807531381,0.7174721189591078,0.9234449760765551,0.8075313807531381,0.7799043062200957,0.8785742084659234,,SVC,UserReviewTagged,TF-IDF,3-3,userReviewTagged
207,0.9,0.6610738255033557,0.5167464114832536,0.9425837320574163,0.6565349544072949,0.7771203155818541,0.6610738255033557,0.9425837320574163,0.7771203155818541,0.7296650717703349,0.8190288683867126,,Logistic Regression,UserReviewTagged,TF-IDF,3-3,userReviewTagged
208,0.8536585365853658,0.7283464566929134,0.6698564593301436,0.8851674641148325,0.7506702412868633,0.7991360691144709,0.7283464566929134,0.8851674641148325,0.7991360691144709,0.777511961722488,0.8361301252260709,,KNN,UserReviewTagged,TF-IDF,3-3,userReviewTagged
209,0.8677248677248677,0.8034934497816594,0.784688995215311,0.8803827751196173,0.8241206030150755,0.8401826484018265,0.8034934497816594,0.8803827751196173,0.8401826484018265,0.8325358851674641,0.8880863533344017,,XGBoost,UserReviewTagged,TF-IDF,3-3,userReviewTagged
210,0.8595505617977528,0.7666666666666667,0.7320574162679426,0.8803827751196173,0.7906976744186047,0.8195991091314032,0.7666666666666667,0.8803827751196173,0.8195991091314032,0.80622009569378,0.8481834207092329,,Random Forest,UserReviewTagged,Word2Vec,1-1,userReviewTagged
211,0.8874172185430463,0.7191011235955056,0.6411483253588517,0.9186602870813397,0.7444444444444444,0.8067226890756304,0.7191011235955056,0.9186602870813397,0.8067226890756304,0.7799043062200957,0.8792838991781323,,SVC,UserReviewTagged,Word2Vec,1-1,userReviewTagged
212,0.8650306748466258,0.7333333333333333,0.6746411483253588,0.8947368421052632,0.7580645161290323,0.8060344827586207,0.7333333333333333,0.8947368421052632,0.8060344827586207,0.784688995215311,0.8326732446601498,,Logistic Regression,UserReviewTagged,Word2Vec,1-1,userReviewTagged
213,0.8636363636363636,0.7644628099173554,0.7272727272727273,0.8851674641148325,0.7896103896103897,0.82039911308204,0.7644628099173554,0.8851674641148325,0.82039911308204,0.80622009569378,0.8667956319681326,,KNN,UserReviewTagged,Word2Vec,1-1,userReviewTagged
214,0.8594594594594595,0.7854077253218884,0.7607655502392344,0.8755980861244019,0.8071065989847716,0.828054298642534,0.7854077253218884,0.8755980861244019,0.828054298642534,0.8181818181818182,0.8829926054806438,,XGBoost,UserReviewTagged,Word2Vec,1-1,userReviewTagged
215,0.7902439024390244,0.7793427230046949,0.7751196172248804,0.7942583732057417,0.782608695652174,0.7867298578199052,0.7793427230046949,0.7942583732057417,0.7867298578199052,0.784688995215311,0.8416473981822761,,Random Forest,UserReviewTagged,Bag-of-Words,1-1,userReviewTagged
216,0.8758169934640523,0.7169811320754716,0.6411483253588517,0.9090909090909091,0.7403314917127072,0.8016877637130801,0.7169811320754716,0.9090909090909091,0.8016877637130801,0.7751196172248804,0.8814015246903688,,SVC,UserReviewTagged,Bag-of-Words,1-1,userReviewTagged
217,0.7164179104477612,0.7004608294930875,0.6889952153110048,0.7272727272727273,0.702439024390244,0.7136150234741784,0.7004608294930875,0.7272727272727273,0.7136150234741784,0.7081339712918661,0.7800645589615622,,Logistic Regression,UserReviewTagged,Bag-of-Words,1-1,userReviewTagged
218,0.8728323699421965,0.763265306122449,0.722488038277512,0.8947368421052632,0.7905759162303665,0.8237885462555067,0.763265306122449,0.8947368421052632,0.8237885462555067,0.8086124401913876,0.877292186534191,,KNN,UserReviewTagged,Bag-of-Words,1-1,userReviewTagged
219,0.8429319371727748,0.788546255506608,0.7703349282296651,0.8564593301435407,0.805,0.8211009174311927,0.788546255506608,0.8564593301435407,0.8211009174311927,0.8133971291866029,0.8898834733637051,,XGBoost,UserReviewTagged,Bag-of-Words,1-1,userReviewTagged
220,0.76,0.7385321100917431,0.7272727272727273,0.7703349282296651,0.7432762836185819,0.7540983606557377,0.7385321100917431,0.7703349282296651,0.7540983606557377,0.7488038277511961,0.8084178475767497,,Random Forest,UserReviewTagged,Bag-of-Words,1-2,userReviewTagged
221,0.8823529411764706,0.720754716981132,0.645933014354067,0.9138755980861244,0.7458563535911601,0.8059071729957806,0.720754716981132,0.9138755980861244,0.8059071729957806,0.7799043062200957,0.8811382523293881,,SVC,UserReviewTagged,Bag-of-Words,1-2,userReviewTagged
222,0.6966824644549763,0.7004830917874396,0.7033492822966507,0.69377990430622,0.7000000000000001,0.6971153846153846,0.7004830917874396,0.69377990430622,0.6971153846153846,0.6985645933014354,0.7653213067466403,,Logistic Regression,UserReviewTagged,Bag-of-Words,1-2,userReviewTagged
223,0.8579545454545454,0.7603305785123967,0.722488038277512,0.8803827751196173,0.7844155844155843,0.8159645232815965,0.7603305785123967,0.8803827751196173,0.8159645232815965,0.8014354066985646,0.8774409926512672,,KNN,UserReviewTagged,Bag-of-Words,1-2,userReviewTagged
224,0.8534031413612565,0.7973568281938326,0.7799043062200957,0.8660287081339713,0.815,0.8302752293577981,0.7973568281938326,0.8660287081339713,0.8302752293577981,0.8229665071770335,0.8893340353929626,,XGBoost,UserReviewTagged,Bag-of-Words,1-2,userReviewTagged
225,0.7647058823529411,0.7523364485981309,0.7464114832535885,0.7703349282296651,0.75544794188862,0.7612293144208038,0.7523364485981309,0.7703349282296651,0.7612293144208038,0.7583732057416268,0.8163732515281243,,Random Forest,UserReviewTagged,Bag-of-Words,1-3,userReviewTagged
226,0.8823529411764706,0.720754716981132,0.645933014354067,0.9138755980861244,0.7458563535911601,0.8059071729957806,0.720754716981132,0.9138755980861244,0.8059071729957806,0.7799043062200957,0.8807719603488932,,SVC,UserReviewTagged,Bag-of-Words,1-3,userReviewTagged
227,0.6872246696035242,0.7225130890052356,0.7464114832535885,0.6602870813397129,0.7155963302752294,0.6900000000000001,0.7225130890052356,0.6602870813397129,0.6900000000000001,0.7033492822966507,0.7706096472150363,,Logistic Regression,UserReviewTagged,Bag-of-Words,1-3,userReviewTagged
228,0.8461538461538461,0.7669491525423728,0.7368421052631579,0.8660287081339713,0.7877237851662404,0.8134831460674157,0.7669491525423728,0.8660287081339713,0.8134831460674157,0.8014354066985646,0.8829468189830819,,KNN,UserReviewTagged,Bag-of-Words,1-3,userReviewTagged
229,0.8534031413612565,0.7973568281938326,0.7799043062200957,0.8660287081339713,0.815,0.8302752293577981,0.7973568281938326,0.8660287081339713,0.8302752293577981,0.8229665071770335,0.8880977999587922,,XGBoost,UserReviewTagged,Bag-of-Words,1-3,userReviewTagged
230,0.8352272727272727,0.743801652892562,0.7033492822966507,0.861244019138756,0.7636363636363637,0.7982261640798226,0.743801652892562,0.861244019138756,0.7982261640798226,0.7822966507177034,0.8421624962798471,,Random Forest,UserReviewTagged,Bag-of-Words,2-2,userReviewTagged
231,0.8874172185430463,0.7191011235955056,0.6411483253588517,0.9186602870813397,0.7444444444444444,0.8067226890756304,0.7191011235955056,0.9186602870813397,0.8067226890756304,0.7799043062200957,0.8794899384171608,,SVC,UserReviewTagged,Bag-of-Words,2-2,userReviewTagged
232,0.7239583333333334,0.6902654867256637,0.6650717703349283,0.7464114832535885,0.6932668329177059,0.7172413793103448,0.6902654867256637,0.7464114832535885,0.7172413793103448,0.7057416267942583,0.7688926535564661,,Logistic Regression,UserReviewTagged,Bag-of-Words,2-2,userReviewTagged
233,0.864406779661017,0.7676348547717843,0.7320574162679426,0.8851674641148325,0.7927461139896373,0.8222222222222222,0.7676348547717843,0.8851674641148325,0.8222222222222222,0.8086124401913876,0.8763879032073442,,KNN,UserReviewTagged,Bag-of-Words,2-2,userReviewTagged
234,0.8670212765957447,0.8,0.7799043062200957,0.8803827751196173,0.8211586901763224,0.8382687927107063,0.8,0.8803827751196173,0.8382687927107063,0.8301435406698564,0.8945651427394061,,XGBoost,UserReviewTagged,Bag-of-Words,2-2,userReviewTagged
235,0.9103448275862069,0.717948717948718,0.631578947368421,0.937799043062201,0.7457627118644068,0.8132780082987551,0.717948717948718,0.937799043062201,0.8132780082987551,0.784688995215311,0.8424601085139993,,Random Forest,UserReviewTagged,Bag-of-Words,3-3,userReviewTagged
236,0.8874172185430463,0.7191011235955056,0.6411483253588517,0.9186602870813397,0.7444444444444444,0.8067226890756304,0.7191011235955056,0.9186602870813397,0.8067226890756304,0.7799043062200957,0.8795128316659416,,SVC,UserReviewTagged,Bag-of-Words,3-3,userReviewTagged
237,0.8852459016393442,0.6587837837837838,0.5167464114832536,0.9330143540669856,0.6525679758308157,0.7722772277227723,0.6587837837837838,0.9330143540669856,0.7722772277227723,0.7248803827751196,0.7950596369130744,,Logistic Regression,UserReviewTagged,Bag-of-Words,3-3,userReviewTagged
238,0.864406779661017,0.7676348547717843,0.7320574162679426,0.8851674641148325,0.7927461139896373,0.8222222222222222,0.7676348547717843,0.8851674641148325,0.8222222222222222,0.8086124401913876,0.8732057416267942,,KNN,UserReviewTagged,Bag-of-Words,3-3,userReviewTagged
239,0.8677248677248677,0.8034934497816594,0.784688995215311,0.8803827751196173,0.8241206030150755,0.8401826484018265,0.8034934497816594,0.8803827751196173,0.8401826484018265,0.8325358851674641,0.8880863533344017,,XGBoost,UserReviewTagged,Bag-of-Words,3-3,userReviewTagged
